ip1_1;ip1_2;ip1_3;ip1_4;anomaly
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
162;159;136;234;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
192;168;0;102;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
219;196;206;31;20
